animal	dpi	weight
CA1	49	25.7
CA3	49	29.5
CA5	49	24.9
CB1	49	29.6
CB2	49	32.5
CC1	49	22.2
CC2	49	25.2
CD1	55	26.2
CE2	55	22.8
CE3	55	23.4
CG1	66	29.8
CG2	66	29.7
CG3	66	28.3
CH1	66	24.1
CH2	66	19.3
CH3	66	23
CI4	66	18.9
CI5	66	23.6
CJ1	66	22.8
CK2	66	25.7
CL2	66	22.3
CM2	66	26.8
CN1	66	29.4
CO1	66	30.3
CO2	66	27
CO3	66	29.8
CP1	66	21.5
CQ3	66	33.2
CQ4	66	29.9
CQ5	66	31.4
CA1	92	28
CA3	92	33
CA5	92	25.9
CB1	92	30.6
CB2	92	34.9
CC1	92	23.9
CC2	92	28.6
CD1	92	27.8
CE2	92	24.6
CE3	92	24.2
CG1	92	30.1
CG2	92	29.8
CG3	92	28.2
CH1	92	24.9
CH2	92	20.8
CH3	92	23.5
CI4	92	20.6
CI5	92	23.5
CJ1	92	23.2
CK2	92	26.4
CL2	92	21.9
CM2	92	27.2
CN1	92	32.2
CO1	92	30.8
CO2	92	28.2
CO3	92	31
CP1	92	21.6
CQ3	92	34.1
CQ4	92	31.4
CQ5	92	31.1
CA1	99	27.3
CA3	99	33.6
CA5	99	27.1
CB1	99	31.5
CB2	99	36.7
CC1	99	23.6
CC2	99	29.5
CD1	99	27.8
CE2	99	23.7
CE3	99	23.5
CG1	99	30.2
CG2	99	29.8
CG3	99	28.6
CH1	99	24.7
CH2	99	20.6
CH3	99	23.5
CI4	99	12.9
CI5	99	15.4
CJ1	99	22.6
CK2	99	26.4
CL2	99	21.7
CM2	99	27.4
CN1	99	32.2
CO1	99	31.5
CO2	99	27.8
CO3	99	30.3
CP1	99	21.5
CQ3	99	35.1
CQ4	99	31.7
CQ5	99	31.3
CA1	106	27.1
CA3	106	34.4
CA5	106	27.1
CB1	106	30.8
CB2	106	35.3
CC1	106	24
CC2	106	29.3
CD1	106	27.5
CE2	106	23.6
CE3	106	24.1
CG1	106	31.2
CG2	106	30.1
CG3	106	29.5
CH1	106	24.5
CH2	106	21
CH3	106	22.9
CI4	106	20.5
CI5	106	22.7
CJ1	106	22.9
CK2	106	27.4
CL2	106	22.3
CM2	106	28.2
CN1	106	32.3
CO1	106	30.3
CO2	106	27.6
CO3	106	29.8
CP1	106	21.4
CQ3	106	35.5
CQ4	106	32.1
CQ5	106	32
CA1	113	26.8
CA3	113	33.6
CA5	113	26.5
CB1	113	31
CB2	113	36
CC1	113	24.2
CC2	113	31.3
CD1	113	28.1
CE2	113	23.9
CE3	113	25.3
CG1	113	31.1
CG2	113	30.5
CG3	113	28.6
CH1	113	24.5
CH2	113	20.6
CH3	113	23
CI4	113	20
CI5	113	23.8
CJ1	113	24.2
CK2	113	27.3
CL2	113	22.4
CM2	113	28.3
CN1	113	33.8
CO1	113	31.2
CO2	113	28
CO3	113	30.4
CP1	113	22.4
CQ3	113	36.4
CQ4	113	31.8
CQ5	113	32.2
CA1	120	27.8
CA3	120	33.8
CA5	120	27.1
CB1	120	30.9
CB2	120	35.1
CC1	120	24
CC2	120	32
CD1	120	28.3
CE2	120	23.8
CE3	120	24.8
CG1	120	32.2
CG2	120	30.6
CG3	120	29.7
CH1	120	24.8
CH2	120	20.7
CH3	120	22.9
CI4	120	20.6
CI5	120	23
CJ1	120	23.4
CK2	120	27.4
CL2	120	22.6
CM2	120	28.8
CN1	120	33.3
CO1	120	32.1
CO2	120	28
CO3	120	31.6
CP1	120	22.1
CQ3	120	35.2
CQ4	120	31.9
CQ5	120	32.1
CA1	127	28
CA3	127	33.9
CA5	127	27.3
CB1	127	31.4
CB2	127	36.6
CC1	127	25.4
CC2	127	32.1
CD1	127	28.3
CE2	127	24.3
CE3	127	25.4
CG1	127	31.2
CG2	127	30.4
CG3	127	29.3
CH1	127	24.6
CH2	127	21.5
CH3	127	23
CI4	127	20
CI5	127	24.1
CJ1	127	24.1
CK2	127	27.4
CL2	127	22.6
CM2	127	28.6
CN1	127	32.5
CO1	127	31.9
CO2	127	28
CO3	127	32.3
CP1	127	22.5
CQ3	127	36.8
CQ4	127	32.1
CQ5	127	33.2
CA1	134	28.6
CA3	134	35.1
CA5	134	27.9
CB1	134	31.6
CB2	134	37
CC1	134	25.6
CC2	134	32.5
CD1	134	28
CE2	134	24.3
CE3	134	25.7
CG1	134	30.7
CG2	134	30.8
CG3	134	30.1
CH1	134	25.7
CH2	134	20.9
CH3	134	22.9
CI4	134	20.7
CI5	134	23.9
CJ1	134	23.4
CK2	134	27.7
CL2	134	22.5
CM2	134	29.4
CN1	134	33.7
CO1	134	32.1
CO2	134	29.4
CO3	134	32.8
CP1	134	23.2
CQ3	134	36.8
CQ4	134	32.4
CQ5	134	33.1
CA1	141	27.9
CA3	141	34.5
CA5	141	27.4
CB1	141	32.1
CB2	141	37.9
CC1	141	25.5
CC2	141	33.9
CD1	141	27.8
CE2	141	24
CE3	141	25.6
CG1	141	31.5
CG2	141	31.2
CG3	141	30.5
CH1	141	25.8
CH2	141	20.6
CH3	141	23.3
CI4	141	20.8
CI5	141	24.2
CJ1	141	23.2
CK2	141	27.2
CL2	141	22.5
CM2	141	28.6
CN1	141	33.5
CO1	141	32.8
CO2	141	28.6
CO3	141	31.3
CP1	141	23
CQ3	141	36.9
CQ4	141	32
CQ5	141	33.1
CA1	148	28.9
CA3	148	34.9
CA5	148	27.9
CB1	148	31.6
CB2	148	36.8
CC1	148	26.1
CC2	148	34.6
CD1	148	28.6
CE2	148	25.5
CE3	148	26.5
CG1	148	31.6
CG2	148	31.8
CG3	148	30.7
CH1	148	25.6
CH2	148	20.6
CH3	148	23.3
CI4	148	21.2
CI5	148	22.9
CJ1	148	24.1
CK2	148	28.3
CL2	148	23.7
CM2	148	29
CN1	148	34
CO1	148	32.5
CO2	148	28.5
CO3	148	31.1
CP1	148	22.8
CQ3	148	36.7
CQ4	148	32.6
CQ5	148	33.3
CA1	155	29.2
CA3	155	35.7
CA5	155	28.4
CB1	155	31.6
CB2	155	36.8
CC1	155	27.1
CC2	155	35.4
CD1	155	29.4
CE2	155	26.2
CE3	155	26.9
CG1	155	32
CG2	155	31.5
CG3	155	30.5
CH1	155	26.4
CH2	155	20.9
CH3	155	24.3
CI4	155	21.7
CI5	155	24.1
CJ1	155	22.7
CK2	155	28
CL2	155	23.8
CM2	155	29.1
CN1	155	34.3
CO1	155	32.6
CO2	155	28.6
CO3	155	31.6
CP1	155	22.8
CQ3	155	37.5
CQ4	155	32.5
CQ5	155	33.8
CA1	162	28.8
CA3	162	35.9
CA5	162	28.4
CB1	162	32.7
CB2	162	37.5
CC1	162	28.6
CC2	162	36
CD1	162	29.4
CE2	162	25.4
CE3	162	26.9
CG1	162	32.7
CG2	162	32.1
CG3	162	31.2
CH1	162	27.8
CH2	162	21.2
CH3	162	24.5
CI4	162	21.4
CI5	162	24.8
CJ1	162	23.7
CK2	162	28.5
CL2	162	24
CM2	162	29
CN1	162	34.6
CO1	162	32.9
CO2	162	29.5
CO3	162	32.4
CP1	162	23.7
CQ3	162	36.3
CQ4	162	33.2
CQ5	162	33.7
CA1	169	29.5
CA3	169	37.5
CA5	169	29
CB1	169	33.4
CB2	169	39.1
CC1	169	30
CC2	169	37.6
CD1	169	29.7
CE2	169	25.1
CE3	169	27.5
CG1	169	33
CG2	169	32.1
CG3	169	31.2
CH1	169	26.6
CH2	169	21.8
CH3	169	24.8
CI4	169	21.5
CI5	169	23.5
CJ1	169	24.1
CK2	169	29.5
CL2	169	24
CM2	169	29.3
CN1	169	36.1
CO1	169	33.2
CO2	169	29.3
CO3	169	32.9
CP1	169	24
CQ3	169	36
CQ4	169	32.6
CQ5	169	33.1
CA1	176	29.3
CA3	176	37.6
CA5	176	28.9
CB1	176	32.6
CB2	176	38.6
CC1	176	29.6
CC2	176	37
CD1	176	28.7
CE2	176	25.6
CE3	176	27
CG1	176	33.3
CG2	176	32.6
CG3	176	32.2
CH1	176	25.7
CH2	176	20.9
CH3	176	24.2
CI4	176	21.2
CI5	176	23
CJ1	176	24
CK2	176	28.9
CL2	176	24
CM2	176	29
CN1	176	35.2
CO1	176	33.5
CO2	176	29.6
CO3	176	32.6
CP1	176	23.7
CQ3	176	37
CQ4	176	33
CQ5	176	33.9
CA1	183	29.7
CA3	183	38
CA5	183	29.1
CB1	183	33.8
CB2	183	40.2
CC1	183	30.9
CC2	183	37.6
CD1	183	28.2
CE2	183	25.3
CE3	183	26.4
CG1	183	32.6
CG2	183	31.5
CG3	183	31
CH1	183	26.3
CH2	183	21
CH3	183	23.7
CI4	183	21.5
CI5	183	24.1
CJ1	183	25
CK2	183	29.5
CL2	183	24
CM2	183	28.9
CN1	183	36.2
CO1	183	32.9
CO2	183	30.3
CO3	183	31.8
CP1	183	23.1
CQ3	183	37.8
CQ4	183	32.6
CQ5	183	33.6
CA1	190	29.8
CA3	190	36.4
CA5	190	29.4
CB1	190	34.6
CB2	190	39.7
CC1	190	30.4
CC2	190	38
CD1	190	29.2
CE2	190	26.2
CE3	190	27.2
CG1	190	33.7
CG2	190	33
CG3	190	32.3
CH1	190	26.2
CH2	190	21
CH3	190	24.1
CI4	190	22.2
CI5	190	24.2
CJ1	190	25.1
CK2	190	29
CL2	190	23.6
CM2	190	30.2
CN1	190	36
CO1	190	34.6
CO2	190	31.7
CO3	190	32.6
CP1	190	24.2
CQ3	190	36
CQ4	190	32.7
CQ5	190	34
CA1	197	30.6
CA3	197	38.1
CA5	197	29.6
CB1	197	34.5
CB2	197	41.9
CC1	197	30.7
CC2	197	37.7
CD1	197	29.7
CE2	197	25.5
CE3	197	28
CG1	197	34
CG2	197	33.7
CG3	197	32.5
CH1	197	26.7
CH2	197	21
CH3	197	24.4
CI4	197	22.1
CI5	197	23.5
CJ1	197	24.4
CK2	197	29
CL2	197	24.6
CM2	197	29.7
CN1	197	37.4
CO1	197	33.6
CO2	197	30.2
CO3	197	31.8
CP1	197	23.7
CQ3	197	36.5
CQ4	197	33.2
CQ5	197	33.9
CA1	204	29.8
CA3	204	36.8
CA5	204	29.2
CB1	204	33.6
CB2	204	40.7
CC1	204	31.6
CC2	204	38.9
CD1	204	30
CE2	204	25.8
CE3	204	27.7
CG1	204	33.3
CG2	204	32.9
CG3	204	32.1
CH1	204	26.5
CH2	204	21.2
CH3	204	25.1
CI4	204	22.3
CI5	204	25.5
CJ1	204	25.1
CK2	204	29.6
CL2	204	24.5
CM2	204	30.7
CN1	204	37.6
CO1	204	34.6
CO2	204	30.6
CO3	204	32.7
CP1	204	24
CQ3	204	36.4
CQ4	204	34.3
CQ5	204	34.5
CA1	210	29.7
CA3	210	36.8
CA5	210	29.8
CB1	210	35.1
CB2	210	41.3
CC1	210	30.7
CC2	210	38.6
CD1	210	30.4
CE2	210	26.9
CE3	210	28.3
CG1	210	33.8
CG2	210	32.8
CG3	210	32.3
CH1	210	26.8
CH2	210	21.6
CH3	210	25.5
CI4	210	23
CI5	210	25.4
CJ1	210	26.2
CK2	210	29.9
CL2	210	24.9
CM2	210	30.9
CN1	210	39.4
CO1	210	34.4
CO2	210	30.2
CO3	210	32.1
CP1	210	24.1
CQ3	210	36.2
CQ4	210	33.6
CQ5	210	34.1
CA1	218	30.7
CA3	218	38.8
CA5	218	29.9
CB1	218	35
CB2	218	40.9
CC1	218	31.8
CC2	218	40
CD1	218	29.8
CE2	218	26.3
CE3	218	28.8
CG1	218	33.3
CG2	218	33.2
CG3	218	32.1
CH1	218	27.3
CH2	218	21.6
CH3	218	25.3
CI4	218	23.4
CI5	218	24.4
CJ1	218	25.2
CK2	218	30.4
CL2	218	24
CM2	218	30.9
CN1	218	38.3
CO1	218	35.1
CO2	218	30.4
CO3	218	32.5
CP1	218	23.6
CQ3	218	37.4
CQ4	218	33.8
CQ5	218	34.5
CA1	225	30.8
CA3	225	38.8
CA5	225	30.9
CB1	225	36.3
CB2	225	42.8
CC1	225	33.6
CC2	225	41.7
CD1	225	29.3
CE2	225	26.8
CE3	225	29.3
CG1	225	33.6
CG2	225	33.7
CG3	225	33.7
CH1	225	28
CH2	225	22
CH3	225	25.9
CI4	225	22.9
CI5	225	26.1
CJ1	225	25.8
CK2	225	31
CL2	225	24.6
CM2	225	31.2
CN1	225	39.7
CO1	225	35.1
CO2	225	31.4
CO3	225	32.7
CP1	225	24.7
CQ3	225	37.8
CQ4	225	33.5
CQ5	225	34.5
CA1	232	30.2
CA5	232	31.5
CB1	232	35.8
CB2	232	43
CC1	232	33.3
CC2	232	42.1
CD1	232	29.3
CE2	232	26.4
CE3	232	28.9
CG1	232	33.5
CG2	232	33.4
CG3	232	32.6
CH1	232	27.9
CH2	232	21.5
CH3	232	25.8
CI4	232	22.4
CI5	232	26.4
CJ1	232	25.6
CK2	232	30.8
CL2	232	24.4
CM2	232	31.7
CN1	232	38.5
CO1	232	35
CO2	232	30.5
CO3	232	32.5
CP1	232	24.5
CQ3	232	37.9
CQ4	232	33.6
CQ5	232	33.8
CA1	238	29.6
CA3	238	43.1
CA5	238	31
CB1	238	35.3
CB2	238	43.1
CC1	238	34.1
CC2	238	42.5
CD1	238	29.2
CE2	238	26.7
CE3	238	29.5
CG1	238	33.1
CG2	238	32.9
CG3	238	33
CH1	238	28.5
CH2	238	20.7
